id;name;address;city;postal_code;country;distance_in_m;owner;roaming;latitude;longitude;operator_name;operator_hotline;open_24_7
720793;Lichtmast_47384;WERDERSTR 7;Dortmund;44135;DE;0;;False;51.514575;7.489761;DEW21 GmbH;+4923170097799;True
720794;Lichtmast_47406;PRÄSIDENTENSTR 5;Dortmund;44135;DE;0;;False;51.513754;7.49505;DEW21 GmbH;+4923170097799;True
720795;Lichtmast_47432;MANTEUFFELSTR 5;Dortmund;44135;DE;0;;False;51.514743;7.496204;DEW21 GmbH;+4923170097799;True
720796;Lichtmast_47483;MANTEUFFELSTR 11;Dortmund;44135;DE;0;;False;51.515112;7.496168;DEW21 GmbH;+4923170097799;True
720799;Lichtmast_47577;ZINKHÜTTENWEG 4;Dortmund;44135;DE;0;;False;51.519934;7.489305;DEW21 GmbH;+4923170097799;True
720800;Lichtmast_48598;LANGE REIHE 25;Dortmund;44135;DE;0;;False;51.510338;7.499084;DEW21 GmbH;+4923170097799;True
721371;Lichtmast_27246;Lange Reihe 124 /gü;Dortmund;44135;DE;0;;False;51.511753;7.507669;Dortmunder Energie- und Wasserversorgung GmbH;+4923170097799;True
721373;Lichtmast_27288;Lange Reihe 132 /gü;Dortmund;44135;DE;0;;False;51.511872;7.508166;Dortmunder Energie- und Wasserversorgung GmbH;+4923170097799;True
721374;Lichtmast_27300;Lange Reihe 179;Dortmund;44135;DE;0;;False;51.512586;7.51022;Dortmunder Energie- und Wasserversorgung GmbH;+4923170097799;True
722597;Lichtmast_72562;LANGE REIHE 53;Dortmund;44135;DE;0;;False;51.510331;7.500179;DEW21 GmbH;+4923170097799;True
722599;Lichtmast_48610;REICHSWEHRSTR 30;Dortmund;44135;DE;0;;False;51.512462;7.498116;DEW21 GmbH;+4923170097799;True
722600;Lichtmast_48613;REICHSWEHRSTR 24;Dortmund;44135;DE;0;;False;51.512836;7.498045;DEW21 GmbH;+4923170097799;True
722601;Lichtmast_48614;REICHSWEHRSTR 18;Dortmund;44135;DE;0;;False;51.513178;7.497971;DEW21 GmbH;+4923170097799;True
722603;Lichtmast_27330;SPREESTR 15;Dortmund;44135;DE;0;;False;51.513688;7.503011;DEW21 GmbH;+4923170097799;True
729637;Lichtmast_43596;KARL-ZAHN-STR 6;Dortmund;44141;DE;0;;False;51.505495;7.480976;DEW21 GmbH;+4923170097799;True
729638;Lichtmast_43597;KARL-ZAHN-STR 11 /gü;Dortmund;44141;DE;0;;False;51.505511;7.481523;DEW21 GmbH;+4923170097799;True
729639;Lichtmast_43598;KARL-ZAHN-STR 15 /gü;Dortmund;44141;DE;0;;False;51.505529;7.482087;DEW21 GmbH;+4923170097799;True
729640;Lichtmast_43570;KARL-MARX-STR 53;Dortmund;44141;DE;0;;False;51.504292;7.480486;DEW21 GmbH;+4923170097799;True
729641;Lichtmast_46850;JÜLICHER STR 8;Dortmund;44141;DE;0;;False;51.500418;7.486023;DEW21 GmbH;+4923170097799;True
729643;Lichtmast_46966;FRIEDRICH-ENGELS-STR 12;Dortmund;44141;DE;0;;False;51.502589;7.485961;DEW21 GmbH;+4923170097799;True
729644;Lichtmast_47009;FRIEDRICH-ENGELS-STR 14a;Dortmund;44141;DE;0;;False;51.502735;7.486435;DEW21 GmbH;+4923170097799;True
729645;Lichtmast_43439;PETRYSTR 9;Dortmund;44141;DE;0;;False;51.503308;7.480161;DEW21 GmbH;+4923170097799;True
729654;Lichtmast_43443;PETRYSTR 11;Dortmund;44141;DE;0;;False;51.503593;7.480606;DEW21 GmbH;+4923170097799;True
729655;Lichtmast_43587;WENKERSTR 13;Dortmund;44141;DE;0;;False;51.505763;7.477882;DEW21 GmbH;+4923170097799;True
729656;Lichtmast_43588;WENKERSTR 19;Dortmund;44141;DE;0;;False;51.50536;7.477753;DEW21 GmbH;+4923170097799;True
729657;Lichtmast_46791;MENDESTR 5 /Baeumer;Dortmund;44141;DE;0;;False;51.498491;7.484935;DEW21 GmbH;+4923170097799;True
729659;Lichtmast_46988;OVERBECKSTR 6;Dortmund;44141;DE;0;;False;51.502319;7.487554;DEW21 GmbH;+4923170097799;True
729660;Lichtmast_47006;OVERBECKSTR 22;Dortmund;44141;DE;0;;False;51.503548;7.486673;DEW21 GmbH;+4923170097799;True
729662;Lichtmast_27448;PADERBORNER STR 129;Dortmund;44135;DE;0;;False;51.51573;7.511884;DEW21 GmbH;+4923170097799;True
732693;Lichtmast_47407;PRÄSIDENTENSTR 6;Dortmund;44135;DE;0;;False;51.51375;7.49513;DEW21 GmbH;+4923170097799;True
741582;Lichtmast_47247;VON-DER-GOLTZ-STR 21;Dortmund;44135;DE;0;;False;51.510321;7.488678;DEW21 GmbH;+4923170097799;True
743512;Lichtmast_43593;KARL-ZAHN-STR 2;Dortmund;44141;DE;0;;False;51.505472;7.480384;DEW21 GmbH;+4923170097799;True
747323;Lichtmast_46797;WINTERFELDTSTR 18;Dortmund;44141;DE;0;;False;51.499101;7.482785;DEW21 GmbH;+4923170097799;True
747324;Lichtmast_46752;MENDESTR 9;Dortmund;44141;DE;0;;False;51.498206;7.485374;DEW21 GmbH;+4923170097799;True
754952;Lichtmast_46927;RAUDESTR 37;Dortmund;44141;DE;0;;False;51.49996;7.494856;DEW21 GmbH;+4923170097799;True
754953;Lichtmast_46930;RAUDESTR 35;Dortmund;44141;DE;0;;False;51.500367;7.495102;DEW21 GmbH;+4923170097799;True
772320;Lichtmast_43189;WINTERFELDTSTR 28;Dortmund;44141;DE;0;;False;51.499026;7.482187;Dortmunder Energie- und Wasserversorgung GmbH;+4923170097799;True
772323;Lichtmast_47092;KULLRICHSTR 40 /gü /De;Dortmund;44141;DE;0;;False;51.505377;7.488644;Dortmunder Energie- und Wasserversorgung;+4923170097799;True
772324;Lichtmast_47093;KULLRICHSTR 38 /gü;Dortmund;44141;DE;0;;False;51.505178;7.489028;Dortmunder Energie- und Wasserversorgung;+4923170097799;True
772325;Lichtmast_47032;LENSINGSTR 18;Dortmund;44141;DE;0;;False;51.50252;7.495961;Dortmunder Energie- und Wasserversorgung;+4923170097799;True
168;OBI Markt Bonn-Nord;Bornheimer Straße 166;Bonn;53119;DE;0;OBI Markt Bonn-Nord;False;50.738455;7.080825;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
13569;Moltkestraße ;Moltkestraße  38a;Bonn;53173;DE;0;Stadt Bonn;False;50.685357;7.15631;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
13570;Rathausstraße;Rathausstraße 12;Bonn;53225;DE;0;Stadt Bonn;False;50.739694;7.120194;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
13890;Stadthaus Garage;Weiherstraße 6;Bonn;53111;DE;0;;False;50.736914;7.093645;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
14858;Ahrstraße;Ahrstraße  45;Bonn;53175;DE;0;Stadt Bonn;False;50.69918;7.15068;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
14860;Bertha-von-Suttner-Platz;Bertha-von-Suttner-Platz 8;Bonn;53111;DE;0;Stadt Bonn;False;50.737311;7.102781;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
14861;Europastraße;Europastraße  6;Bonn;53175;DE;0;Stadt Bonn;False;50.704462;7.155334;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
15147;WCCB Parkhaus;Karl-Carstens-Straße 7;Bonn;53113;DE;0;Bonn Conference Center Management GmbH;False;50.718465;7.121506;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
15714;Clemens-August-Straße;Clemens-August-Straße 74;Bonn;53115;DE;0;Stadt Bonn;False;50.721286;7.087729;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
15715;Hausdorffstraße;Hausdorffstraße 158;Bonn;53129;DE;0;Stadt Bonn;False;50.712525;7.108518;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
15716;Kölnstraße;Kölnstraße 488;Bonn;53117;DE;0;Stadt Bonn;False;50.754477;7.070825;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
15717;Celsiustraße;Celsiusstraße  43;Bonn;53125;DE;0;Stadt Bonn;False;50.699595;7.057955;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
15718;Marktgarage (Tiefgarage);Stockenstraße  7;Bonn;53113;DE;0;;False;50.735369;7.101521;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+492287116230;True
18248;Theaterstraße;Theaterstraße 60;Bonn;53111;DE;0;;False;50.740078;7.10337;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
18584;Kurt-Schumacher-Straße;Kurt-Schumacher-Straße 14;Bonn;53113;DE;0;Stadt Bonn;False;50.716913;7.126952;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
18586;Rochusstraße 176;Rochusstraße 176 - 178;Bonn;53123;DE;0;Stadt Bonn;False;50.715453;7.050392;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
18588;Grootestraße ;Grootestraße 23;Bonn;53121;DE;0;Stadt Bonn;False;50.737611;7.047639;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
18612;Paulusplatz;Paulusplatz 10;Bonn;53119;DE;0;Stadt Bonn;False;50.74548;7.06713;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
18614;Siegburger Straße;Siegburger Straße 151;Bonn;53229;DE;0;Stadt Bonn;False;50.745111;7.140556;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
20200;Beethoven Tiefgarage Stadtwerke Bonn;Engeltalstraße 2;Bonn;53111;DE;0;Bonner City Parkraum GmbH;False;50.739346;7.103235; Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
59112;RKG Bonn;Bornheimer Straße  200;Bonn;53119;DE;0;;False;50.739315;7.078573;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;False
59334;Stiftsplatz;Stiftsplatz 9;Bonn;53111;DE;0;Stadt Bonn;False;50.73931;7.101997;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
76596;RKG Euskirchen;Kölner Straße 245;Euskirchen;53879;DE;0;;False;50.669022;6.806572;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
76598;RKG Siegburg;Wahnbachtalstraße  20;Siegburg;53721;DE;0;;False;50.790514;7.227272;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
79120;RKG Linz;Asbacher Straße 119;Linz;53545;DE;0;;False;50.573929;7.292568;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
122718;Magdalenenplatz;Magdalenenstraße 6;Bonn;53121;DE;0;;False;50.726556;7.073812;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
132194;Margaretenstraße;Margaretenstraße 1;Bonn;53175;DE;0;;False;50.698021;7.126164;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
132196;Quirinusplatz;Quirinusplatz 5;Bonn;53129;DE;0;;False;50.704478;7.112708;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
140896;Koblenzer Straße;Koblenzer Straße 67;Bonn;53177 ;DE;0;;False;50.683244;7.156864;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
154718;Vorgebirgsstraße;Vorgebirgsstraße 42;Bonn;53111;DE;0;;False;50.739699;7.0883;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
154976;Redeker Sellner Dahs;Willy-Brandt-Allee 11;Bonn;53113;DE;0;;False;50.717343;7.121193;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
159356;Im großen Garten;Im großen Garten 1;Bonn;53117;DE;0;;False;50.759143;7.057747;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
260468;Autohaus Nolden;Obernierstraße  15;Bonn;53119;DE;0;;False;50.746125;7.081571;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;False
271084;Welschnonnenstraße Schnellladestation;Welschnonnenstraße 16;Bonn;53111;DE;0;;False;50.740652;7.101548;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
273726;Am Jesuitenhof;Am Jesuitenhof 1;Bonn;53117;DE;0;;False;50.748745;7.09891;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
273728;Christian-Lassen-Straße;Christian-Lassen-Straße  5;Bonn;53117;DE;0;;False;50.752676;7.059136;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
273730;Königswinterer Straße 646;Königswinterer Straße 646;Bonn;53227;DE;0;;False;50.712846;7.166102;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
273732;Basketsring;Basketsring 2;Bonn;53123;DE;0;;False;50.705629;7.059247;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
273734;In der Wehrhecke;In der Wehrhecke 6;Bonn;53125;DE;0;;False;50.677005;7.071644;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
273736;Ramersdorf P+R;Oberkasseler Straße 2;Bonn;53227;DE;0;;False;50.722733;7.155661;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
278342;Akazienweg;Akazienweg 2-10;Bonn;53177;DE;0;;False;50.663846;7.154586;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
278344;Roncallistraße; Roncallistraße 49;Bonn;53123;DE;0;;False;50.722486;7.043719;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
278346;Joseph-Schumpeter-Allee;Joseph-Schumpeter-Allee 19;Bonn;53227;DE;0;;False;50.719384;7.151313;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
278348;Caspar-David-Friedrich-Straße;Caspar-David-Friedrich-Straße 7;Bonn;53125;DE;0;;False;50.692274;7.064274;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
309160;Unigarage (Tiefgarage);Regina-Pacis-Weg 3;Bonn;53113;DE;0;;False;50.734127;7.104236;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
324480;Parkhaus Rabinstraße;Rabinstraße 1;Bonn;53113;DE;0;;False;50.733092;7.094547;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
379402;Emil-Nolde-Straße DC;Emil-Nolde-Straße 2;Bonn;53113;DE;0;;False;50.714934;7.119908;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
379408;Mackestraße DC;Mackestraße 2;Bonn;53119;DE;0;;False;50.743964;7.080033;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
379410;Karlrobert-Kreiten-Straße DC;Karlrobert-Kreiten-Straße 3;Bonn;53115;DE;0;;False;50.724618;7.089442;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
379412;Josef-Wirmer-Straße DC;Josef-Wirmer-Straße 3;Bonn;53123;DE;0;;False;50.704864;7.057435;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
384434;Brunnenplatz (Drachenburgstraße);Drachenburgstraße  87;Bonn;53179;DE;0;;False;50.664578;7.171112;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
384450;Clemensstraße;Clemensstraße 8;Bonn;53225;DE;0;;False;50.748027;7.117445;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
384464;Europaring;Europaring 54;Bonn;53123;DE;0;;False;50.711394;7.031717;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
384476;Hardtbergstraße;Hardtbergstraße 2-6;Bonn;53127;DE;0;;False;50.710386;7.066662;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
384500;Königswinterer Straße 315;Königswinterer Straße 315;Bonn;53227;DE;0;;False;50.727514;7.147341;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
385846;Marktstraße;Marktstraße 35;Bonn;53229;DE;0;;False;50.744675;7.153573;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
386304;Mirecourtstraße;Mirecourtstraße  12;Bonn;53225;DE;0;;False;50.744671;7.118414;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
386308;Ollenhauerstraße;Ollenhauerstraße 1;Bonn;53113;DE;0;;False;50.710249;7.126047;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
386312;Sertürnerstraße;Sertürnerstraße 39;Bonn;53127;DE;0;;False;50.703038;7.097346;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
386316;Wilfried-Hatzfeld-Straße;Wilfried-Hatzfeld-Straße 2;Bonn;53229;DE;0;;False;50.756163;7.146412;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
442034;Bahnhofgarage;Münsterstraße 6;Bonn;53111;DE;0;;False;50.733861;7.095951;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
522597;Einsteinstraße;Einsteinstraße  2-4;Bonn;53123;DE;0;;False;50.72206;7.054368;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
522598;Erich-Hoffmann-Straße;Erich-Hoffmann-Straße  12;Bonn;53121;DE;0;;False;50.726828;7.067639;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
522600;Trierer Str. ;Trierer Str.  53;Bonn;53115;DE;0;;False;50.716692;7.086443;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
522601;Bonner Talweg;Bonner Talweg 100;Bonn;53113;DE;0;;False;50.722599;7.103991;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
522602;Winterstraße ;Winterstraße  1;Bonn;53177;DE;0;;False;50.683627;7.149947;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
522603;Waldstraße/Venner Str. ;Waldstraße  Ecke Venne;Bonn;53177;DE;0;;False;50.681957;7.137471;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
522604;Meckenheimer Str.;Meckenheimer Str. 2;Bonn;53179;DE;0;;False;50.661003;7.191467;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
522605;Römerplatz;Römerplatz 9;Bonn;53173;DE;0;;False;50.684623;7.168804;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
522606;Königsplatz;Königsplatz 15;Bonn;53173;DE;0;;False;50.686425;7.159584;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
522607;Rudolf-Hahn-Str.;Rudolf-Hahn-Straße  73;Bonn;53225;DE;0;;False;50.728404;7.12778;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
522608;Hans-Böckler-Str.;Hans-Böckler-Straße  5;Bonn;53225;DE;0;;False;50.740036;7.122011;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
522609;Paul-Langen-Str.;Paul-Langen-Straße  44;Bonn;53229;DE;0;;False;50.744536;7.175046;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
522610;Julius-Palm-Str.;Julius-Palm-Straße  16;Bonn;53225;DE;0;;False;50.760302;7.124017;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
560240;Wilhelmplatz ;Wilhelmstraße  5;Bonn;53111;DE;0;;False;50.740439;7.099726;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
560241;Adolfstraße;Adolfstraße  2;Bonn;53111;DE;0;;False;50.737176;7.088251;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
560242;Am Boeselagerhof;Am Boeselagerhof 7;Bonn;53111;DE;0;;False;50.736538;7.105981;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
560243;Kaiserplatz;Kaiserplatz 5;Bonn;53111;DE;0;;False;50.732073;7.101616;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
560244;Weberstraße ;Weberstraße  108;Bonn;53113;DE;0;;False;50.726009;7.102315;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
560245;Bungartstraße ;Bungartstraße  16;Bonn;53111;DE;0;;False;50.745746;7.093891;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
560246;Arndtstraße ;Arndtstraße  4;Bonn;53113;DE;0;;False;50.725356;7.11058;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
560247;Adenauerallee 24;Adenauerallee 24;Bonn;53113;DE;0;;False;50.730061;7.108343;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
560248;Adenauerallee 168;Simrockstraße 1;Bonn;53113;DE;0;;False;50.7212;7.114626;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
560249;Königstraße ;Königstraße  7;Bonn;53113;DE;0;;False;50.728655;7.102916;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
564258;Gotenstraße;Gotenstraße  1;Bonn;53175;DE;0;;False;50.695468;7.160823;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
594099;Volksbank Heinemannstraße Außenbereich;Heinemannstraße 15;Bonn;53175;DE;0;;False;50.706342;7.143038;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
689364;Duisdorf Bahnhof DC;Ladestraße  1;Bonn;53123;DE;0;;False;50.71604;7.041943;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
689366;Beethovenallee DC;Beethovenallee 1;Bonn;53173;DE;0;;False;50.685825;7.157019;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
705417;Stiftsgarage;Kölnstraße  10-16;Bonn;53111;DE;0;;False;50.73846;7.101236;Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH;+498004393030;True
179226;018 - Parkhaus Stadthaus 3;Kiesekamps Mühle 1;Münster;48155;DE;0;;False;51.949327;7.641078;Stadtwerke Münster GmbH;+492516946944;True
180704;003 - Parkhaus Engelenschanze;Engelstr. 49;Münster;48143;DE;0;;False;51.955953;7.631389;Stadtwerke Münster GmbH;+492516946944;True
181232;008 - Parkplatz Ludgeriplatz;Ludgeripatz 2;Münster;48149;DE;0;;False;51.955681;7.627244;Stadtwerke Münster GmbH;+492516946944;True
181234;009 - Parkplatz Servatiiplatz;Servatiiplatz -;Münster;48143;DE;0;;False;51.959811;7.635289;Stadtwerke Münster GmbH;+492516946944;True
181238;007 - Parkplatz MEET - Münster Electrochemical Energy Technology;Corrensstr. 46;Münster;48149;DE;0;;False;51.96863;7.60158;Stadtwerke Münster GmbH;+492516946944;True
181246;006 - Parkhaus Alter Steinweg;Alter Steinweg 21;Münster;48143;DE;0;;False;51.962039;7.632006;Stadtwerke Münster GmbH;+492516946944;True
181248;004 - Parkhaus Münster Akaden;Königsstr. / Ludgeristr.1 9;Münster;48155;DE;0;;False;51.959686;7.62635;Stadtwerke Münster GmbH;+492516946944;True
182656;002 - Parkplatz Super Bio Markt;Grevener Str. 61a;Münster;48149;DE;0;;False;51.9715;7.612086;Stadtwerke Münster GmbH;+492516946944;True
182660;011 - Parkplatz Leonardo Campus;Johann-Krane-Weg 18;Münster;48149;DE;0;;False;51.975428;7.599331;Stadtwerke Münster GmbH;+492516946944;True
184496;020 - Parkplatz Arbeiter-Samariter-Bund;Gustav-Stresemann-Weg 62;Münster;48155;DE;0;;False;51.93142;7.647657;Stadtwerke Münster GmbH;+492516946944;True
291768;015 - Halle Münsterland;Albersloher Weg 32;Münster;48155;DE;0;;False;51.948579;7.637086;Stadtwerke Münster GmbH;+492516946944;True
385728;030 - Marktallee 83 - LOOP;Marktallee 83;Münster;48155;DE;0;;False;51.905062;7.651005;Stadtwerke Münster GmbH;+492516946944;True
385738;029 - Kappenberger Damm - LOOP;Kappenberger Damm 149;Münster;48163;DE;0;;False;51.931427;7.606983;Stadtwerke Münster GmbH;+492516946944;True
414132;031 - Ottmarsbocholter Str. - LOOP;Ottmarsbocholter Str. 1;Münster-Amelsbüren;48163;DE;0;;False;51.882345;7.605849;Stadtwerke Münster GmbH;+492516946944;True
516598;032 - Bahnhof Hiltrup;Bergiusstr. Bahnhof;Münster-Hiltrup;48165;DE;0;;False;51.905029;7.653517;Stadtwerke Münster GmbH;+492516946944;True
520047;034 - Landwirtschaftsverlag Münster-Hiltrup;Hülsebrockstr. 10;Münster-Hiltrup;48165;DE;0;;False;51.906581;7.650359;Stadtwerke Münster GmbH;+492516946944;True
520048;035 - Ringhotel Eggert;Zur Haskenau 81;Münster-Handorf;48157;DE;0;;False;52.016367;7.6897;Stadtwerke Münster GmbH;+492516946944;True
708146;038 - PSD-Bank;Hafenplatz 2;Münster-Hafen;48155;DE;0;;False;51.951548;7.636888;Stadtwerke Münster GmbH;+492516946944;True
721369;040-Tiefgarage-Clemenshospital;Düesbergweg 124;Münster;48153;DE;0;;False;51.9325;7.61563;Stadtwerke Münster GmbH;+492516946944;True
732244;042- Meyerbeerstr.;Meyerbeerstr. 32-38;Münster Mecklenbeck;48163;DE;0;;False;51.926007;7.577724;Stadtwerke Münster GmbH;+492516946944;True
10168;Kiel_Mittelstraße;Mittelstraße 5;Kiel;24103;DE;0;;False;54.329539;10.131165;Stadtwerke Kiel AG;+498004393030;True
10169;Kiel_Stephan-Heinzel-Straße;Stephan-Heinzel-Straße 2;Kiel;24116;DE;0;;False;54.322811;10.121924;Stadtwerke Kiel AG;+498004393030;True
10170;Kiel_Blücherplatz;Blücherstraße 2;Kiel;24105;DE;0;;False;54.342056;10.136843;Stadtwerke Kiel AG;+498004393030;True
10172;Kiel_Waisenhofstraße;Waisenhofstraße 5;Kiel;24103;DE;0;;False;54.321711;10.132334;Stadtwerke Kiel AG;+498004393030;True
10173;Kiel_Sparkasse;Lorentzendamm 30;Kiel;24103;DE;0;;False;54.325906;10.134843;Stadtwerke Kiel AG;+498004393030;True
10174;Kiel_CITTI-PARK ;Mühlendamm 1;Kiel;24113;DE;0;;False;54.312325;10.09947;Stadtwerke Kiel AG;+498004393030;False
10208;Kiel_Betriebshof Hassee P5 (Öffentlich);Uhlenkrog 32;Kiel;24113;DE;0;;False;54.30973;10.096861;Stadtwerke Kiel AG;+498004393030;True
13000;Kiel_An der Schanze;An der Schanze 38;Kiel;24159;DE;0;;False;54.394234;10.174605;Stadtwerke Kiel AG;+498004393030;True
15050;Kiel_Drachenbahn;Drachenbahn 12;Kiel;24159;DE;0;;False;54.42847;10.168053;Stadtwerke Kiel AG;+498004393030;True
15051;Kiel_Am Seefischmarkt;Am Seefischmarkt 9;Kiel;24148;DE;0;;False;54.325786;10.179754;Stadtwerke Kiel AG;+498004393030;True
15054;Kiel_Gutenbergstraße;Gutenbergstraße 16;Kiel;24118;DE;0;;False;54.332268;10.124864;Stadtwerke Kiel AG;+498004393030;True
15055;Kiel_Sophienblatt;Sophienblatt 48;Kiel;24114;DE;0;;False;54.314002;10.130271;Stadtwerke Kiel AG;+498004393030;True
