id_cp;id;standard;tariff_id;max_power;voltage;ampere;format;power_type
DE*KIE*E30050*002;39322628;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30054*001;47198578;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30054*002;47198580;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30060*001;56538572;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*KIE*E30060*002;56538574;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*KIE*E30061*001;56538576;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*KIE*E30061*002;56538578;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*KIE*E30062*001;56538580;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*KIE*E30062*002;56538582;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*KIE*E30045*001;56538584;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*KIE*E30045*002;56538586;IEC_62196_T2;;11;400;16;SOCKET;AC_3_PHASE
DE*KIE*E30063*001;64444734;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30063*002;64444736;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30064*001;64444738;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30064*002;64444740;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30065*001;64444750;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30065*002;64444752;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30066*001;70725574;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30066*002;70725576;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30076*001;87630936;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30076*002;87630938;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30077*001;104250302;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30077*002;104250304;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30078*001;104250306;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30078*002;104250308;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30079*001;106482178;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30079*002;106482180;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30080*001;106482182;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E30080*002;106482184;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KIE*E50003*001;163698366;IEC_62196_T2_COMBO;;150;150;500;CABLE;DC
DE*KIE*E50003*002;163698368;CHADEMO;;150;150;500;CABLE;DC
DE*EIN*E00001*001;1176;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00001*001;1177;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00001*002;1178;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00001*002;1179;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00075*001;4671004;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00075*001;4671006;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00075*002;4671008;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00075*002;4671010;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00109*001;239730388;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00109*001;239730389;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00109*002;239730390;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00109*002;239730391;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00110*001;239730392;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00110*001;239730393;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00110*002;239730394;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00110*002;239730395;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00111*001;239730396;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00111*001;239730397;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00111*002;239730398;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00111*002;239730399;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00112*001;239730400;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00112*001;239730401;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00112*002;239730402;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00112*002;239730403;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00113*001;239730404;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00113*001;239730405;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00113*002;239730406;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00113*002;239730407;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00114*001;239730408;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00114*001;239730409;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00114*002;239730410;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00114*002;239730411;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00003*001;1885426;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00003*001;1885427;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00003*002;1885428;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00003*002;1885429;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00004*001;1885434;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00004*001;1885435;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00006*001;1885440;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00006*001;1885441;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00007*001;1885442;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00007*001;1885443;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00007*002;1885444;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00007*002;1885445;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00008*001;1885446;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00008*001;1885447;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00008*002;1885448;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00008*002;1885449;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00009*001;1885450;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00009*002;1885452;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00036*003;2820066;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00036*003;2820068;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00036*004;2820070;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00036*004;2820072;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00037*005;2820074;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00037*006;2820078;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00010*001;1885454;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00010*001;1885455;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00010*002;1885456;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00010*002;1885458;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00011*001;1885459;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00011*001;1885460;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00011*002;1885461;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00011*002;1885462;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00012*001;1885463;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00012*001;1885464;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00012*002;1885465;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00012*002;1885466;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00013*001;1885467;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00013*001;1885468;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00013*002;1885469;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00013*002;1885470;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00014*001;1885471;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00014*001;1885472;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00014*002;1885473;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00014*002;1885474;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00015*001;1896805;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00015*001;1896806;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00015*002;1896807;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00015*002;1896808;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00016*001;1896809;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00016*001;1896810;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00016*002;4250466;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00016*002;4250468;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00017*001;1896811;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00017*001;1896812;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00017*002;1896813;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00017*002;1896814;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00018*001;1896815;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00018*001;1896816;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00018*002;1896817;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00018*002;1896818;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00019*001;1896819;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00019*002;1896820;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00020*001;1896821;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00020*002;1896822;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00022*001;1896823;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00022*001;1896824;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00021*001;1896825;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00021*001;1896826;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00023*001;1896827;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00023*001;1896828;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00023*002;1896829;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00023*002;1896830;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00052*001;7531514;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00052*002;7531516;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00051*001;4467282;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00051*001;4467284;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00051*002;4467286;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00051*002;4467288;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00050*001;4467278;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00050*001;4467280;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00053*001;32084574;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00053*002;32084576;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00054*001;7531526;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00054*002;19202410;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00055*001;7531518;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00055*001;7531520;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00055*002;7531522;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00055*002;7531524;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00056*001;7531528;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00056*001;7531530;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00056*002;7531532;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00056*002;7531534;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00057*001;23139216;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00057*001;23139218;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00057*002;23139220;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00057*002;23139222;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00058*001;26599162;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00058*001;26599164;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00058*002;26599166;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00058*002;26599168;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00059*001;23148286;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00059*001;23148288;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00059*002;23148290;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00059*002;23148292;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00060*001;23160370;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00060*001;23160372;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00060*002;23160374;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00060*002;23160376;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00061*001;7531478;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00061*001;7531480;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00061*002;7531482;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00061*002;7531484;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00063*001;28585206;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00063*002;28585208;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00064*001;36100482;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00064*002;36100484;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00065*001;33122778;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00065*001;33122780;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00065*002;33122782;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00065*002;33122784;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00066*001;33122786;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00066*001;33122788;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00066*002;33122790;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00066*002;33122792;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00067*001;32084584;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00067*001;32084586;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00067*002;32084588;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00067*002;32084590;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00068*001;32084578;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00068*002;32084580;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00077*001;38915674;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00077*001;38915676;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00077*002;38915678;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00077*002;38915680;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00076*001;38915682;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00076*001;38915684;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00076*002;38915686;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00076*002;38915688;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00062*001;39676674;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00062*001;39676676;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00062*002;39676678;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00062*002;39676680;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00078*001;38915666;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00078*001;38915668;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00078*002;38915670;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00078*002;38915672;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00073*001;7531462;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00073*002;7531464;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00071*001;7531470;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00071*001;7531472;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00071*002;7531474;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00071*002;7531476;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00070*001;7531490;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00070*001;7531494;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00070*002;7531496;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00070*002;7531498;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00069*001;23029884;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00069*001;23029886;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00069*002;23029888;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00069*002;23029890;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00079*001;38915698;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00079*001;41379018;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00079*002;38915700;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00079*002;41379020;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00080*001;190727528;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00080*001;190727529;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00081*001;190727530;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00081*001;190727531;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00080*002;190727532;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00080*002;190727533;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00081*002;190727534;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00081*002;190727535;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00082*001;190727536;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00082*001;190727537;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00082*002;190727538;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00082*002;190727539;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00087*001;189620344;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00087*001;189620345;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00087*002;189620346;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00087*002;189620347;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00090*001;189620353;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00090*002;189620354;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00088*001;189620357;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00088*002;189620358;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00097*002;190727540;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00097*002;190727541;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00097*001;190727542;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00097*001;190727543;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00089*002;207748364;CHADEMO;;75;400;125;CABLE;DC
DE*EIN*E00089*001;209219721;IEC_62196_T2_COMBO;;75;400;125;CABLE;DC
DE*EIN*E00098*001;190727546;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00098*001;190727547;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00098*002;190727548;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00098*002;190727549;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00099*001;190727550;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00099*001;190727551;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00099*002;190727552;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00099*002;190727553;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00100*001;190727554;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00100*001;190727555;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00100*002;190727556;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00100*002;190727557;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00101*001;190727558;IEC_62196_T2_COMBO;;75;400;200;CABLE;DC
DE*EIN*E00101*002;190727560;IEC_62196_T2_COMBO;;75;400;200;CABLE;DC
DE*EIN*E00102*001;234118174;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00102*001;234118173;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*EIN*E00102*002;234118176;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*EIN*E00102*002;234118175;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*NRW*E00010*002;5722740;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*NRW*E00010*001;5722742;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*NRW*E00011*001;5741250;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*NRW*E00012*002;5741256;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*NRW*E00013*001;5741258;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*NRW*E00015*002;41197670;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*NRW*E00021*001;41197672;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*NRW*E00031*001;41197682;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*NRW*E00016*001;42723244;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
