id_cs;uid;chargePointParkingSpaceNumbers;roaming;chargePointPosition;vehicle_type;chargePointPublicComment;parkingsensor_status;id;physical_reference;floor_level;chargingStationPosition
381;927;;False;Rechte Seite;four_wheeled;;-;DE*EVL*E00002*001;;Tiefgarage;von der Einfahrt Friedrich-Ebert-Straße direkt hinter Einfahrt links
12928;28039;;False;rechte Seite;four_wheeled;;-;DE*EVL*E00003*001;;"von der Straße ""im E";Stellflächen auf Privatgelände hinter Bordstein
12928;28040;;False;linke Seite;four_wheeled;;-;DE*EVL*E00003*002;;"von der Straße ""im E";Stellflächen auf Privatgelände hinter Bordstein
122794;286958;;False;linke Seite;four_wheeled;;-;DE*EVL*E00005*001;;;Stellflächen auf Privatgelände hinter dem Bordstein
122794;286960;;False;rechte Seite;four_wheeled;;-;DE*EVL*E00005*002;;;Stellflächen auf Privatgelände hinter dem Bordstein
269320;599024;2;False;linke Seite;four_wheeled;;-;DE*EVL*E00010*001;;Erste Parkebene;Parkhaus Rathaus-Galerie
269320;599036;1;False;rechte Seite;four_wheeled;;-;DE*EVL*E00010*002;;Erste Parkebene;Parkhaus Rathaus-Galerie
269668;614986;1;False;linke Seite;four_wheeled;;-;DE*EVL*E00007*001;;;Parkplatz vor der Schranke
269668;614988;2;False;rechte Seite;four_wheeled;;-;DE*EVL*E00007*002;;;Parkplatz vor der Schranke
269670;607002;1;False;linke Seite;four_wheeled;;-;DE*EVL*E00009*001;;;Parkplatz
269670;607004;1;False;rechte Seite;four_wheeled;;-;DE*EVL*E00009*002;;;Parkplatz
275036;612498;1;False;linke Seite;four_wheeled;;-;DE*EVL*E00011*001;;;Parkplatz
275036;612500;2;False;rechte Seite;four_wheeled;;-;DE*EVL*E00011*002;;;Parkplatz
297664;672848;1;False;linke Seite;four_wheeled;;-;DE*EVL*E00015*001;;;Parkplatz
297664;672850;2;False;rechte Seite;four_wheeled;;-;DE*EVL*E00015*002;;;Parkplatz
298070;673986;1;False;linke Seite;four_wheeled;;-;DE*EVL*E00012*001;;;Parkplatz
298070;673988;1;False;rechte Seite;four_wheeled;;-;DE*EVL*E00012*002;;;Parkplatz
302464;685222;1;False;linke Seite;four_wheeled;;-;DE*EVL*E00008*001;;;Parkplatz
302464;685224;2;False;rechte Seite;four_wheeled;;-;DE*EVL*E00008*002;;;Parkplatz
179910;430026;;False;;four_wheeled;;-;DE*1HD*ESWH1*002;;;
179912;430056;1-63;False;;four_wheeled;;-;DE*1HD*ESWH2*001;;;
179912;430058;;False;;four_wheeled;;-;DE*1HD*ESWH2*002;;;
179918;430078;;False;;four_wheeled;;-;DE*1HD*ESWH5*002;;;
180754;430080;;False;;four_wheeled;;-;DE*1HD*ESWH6*001;;;
180756;430084;;False;;four_wheeled;;-;DE*1HD*ESWH7*001;;;
180756;430086;;False;;four_wheeled;;-;DE*1HD*ESWH7*002;;;
180758;430092;;False;;four_wheeled;;-;DE*1HD*ESWH9*009;;;
180758;430094;;False;;four_wheeled;;-;DE*1HD*ESWH9*002;;;
180760;430096;;False;;four_wheeled;;-;DE*1HD*ESWH10*001;;;
180760;430098;;False;;four_wheeled;;-;DE*1HD*ESWH10*002;;;
180760;430100;;False;;four_wheeled;;-;DE*1HD*ESWH10*003;;;
180762;430102;;False;;four_wheeled;;-;DE*1HD*ESWH11*001;;;
180764;430108;;False;;four_wheeled;;-;DE*1HD*ESWH12*002;;;
180766;430110;;False;;four_wheeled;;-;DE*1HD*ESWH13*001;;;
180766;430112;;False;;four_wheeled;;-;DE*1HD*ESWH13*002;;;
180768;430088;;False;;four_wheeled;;-;DE*1HD*ESWH8*001;;;
180768;430090;;False;;four_wheeled;;-;DE*1HD*ESWH8*002;;;
180768;435150;;False;;four_wheeled;;-;DE*1HD*ESWH8*003;;;
180768;435152;;False;;four_wheeled;;-;DE*1HD*ESWH8*004;;;
180770;578200;;False;;four_wheeled;;-;DE*1HD*ESWH15*002;;;
180770;578204;;False;;four_wheeled;;-;DE*1HD*ESWH15*003;;;
180770;578208;;False;;four_wheeled;;-;DE*1HD*ESWH15*004;;;
180772;442254;;False;;four_wheeled;;-;DE*1HD*ESWH16*001;;;
180774;578222;;False;;four_wheeled;;-;DE*1HD*ESWH17*001;;;
180774;578224;;False;;four_wheeled;;-;DE*1HD*ESWH17*002;;;
180774;578226;;False;;four_wheeled;;-;DE*1HD*ESWH17*003;;;
180774;578228;;False;;four_wheeled;;-;DE*1HD*ESWH17*004;;;
180776;448266;;False;;four_wheeled;;-;DE*1HD*ESWH22*001;;;
180776;448268;;False;;four_wheeled;;-;DE*1HD*ESWH22*002;;;
180778;578210;;False;;four_wheeled;;-;DE*1HD*ESWH20*001;;;
180778;578212;;False;;four_wheeled;;-;DE*1HD*ESWH20*002;;;
180778;578214;;False;;four_wheeled;;-;DE*1HD*ESWH20*003;;;
180778;578216;;False;;four_wheeled;;-;DE*1HD*ESWH20*004;;;
180780;448274;;False;;four_wheeled;;-;DE*1HD*ESWH18*001;;;
180780;448276;;False;;four_wheeled;;-;DE*1HD*ESWH18*002;;;
180780;578194;;False;;four_wheeled;;-;DE*1HD*ESWH18*003;;;
180780;578196;;False;;four_wheeled;;-;DE*1HD*ESWH18*004;;;
180782;448272;;False;;four_wheeled;;-;DE*1HD*ESWH21*002;;;
180784;435134;;False;;four_wheeled;;-;DE*1HD*ESWH14*001;;;
180784;435136;;False;;four_wheeled;;-;DE*1HD*ESWH14*002;;;
180784;435138;;False;;four_wheeled;;-;DE*1HD*ESWH14*003;;;
180784;435140;;False;;four_wheeled;;-;DE*1HD*ESWH14*004;;;
245122;578218;;False;;four_wheeled;;-;DE*1HD*ESWH19*001;;;
246236;580614;;False;;four_wheeled;;-;DE*1HD*ESWH57*001;;;
246236;580616;;False;;four_wheeled;;-;DE*1HD*ESWH57*002;;;
298078;674008;;False;;four_wheeled;;-;DE*1HD*ESWH24*001;;;
298078;674010;;False;;four_wheeled;;-;DE*1HD*ESWH24*002;;;
415684;954752;;False;;four_wheeled;;-;DE*1HD*ESWH25*001;;;
415684;954754;;False;;four_wheeled;;-;DE*1HD*ESWH25*002;;;
415686;1021550;;False;;four_wheeled;;-;DE*1HD*ESWH35*001;;;
415686;1021552;;False;;four_wheeled;;-;DE*1HD*ESWH35*002;;;
415686;1021554;;False;;four_wheeled;;-;DE*1HD*ESWH35*003;;;
415686;1021556;;False;;four_wheeled;;-;DE*1HD*ESWH35*004;;;
442024;1021542;;False;;four_wheeled;;-;DE*1HD*ESWH36*001;;;
442024;1021546;;False;;four_wheeled;;-;DE*1HD*ESWH36*003;;;
442024;1021548;;False;;four_wheeled;;-;DE*1HD*ESWH36*004;;;
442026;1021558;;False;;four_wheeled;;-;DE*1HD*ESWH26*001;;;
442026;1021560;;False;;four_wheeled;;-;DE*1HD*ESWH26*002;;;
442028;1021562;;False;;four_wheeled;;-;DE*1HD*ESWH37*001;;;
442028;1021564;;False;;four_wheeled;;-;DE*1HD*ESWH37*002;;;
442028;1021566;;False;;four_wheeled;;-;DE*1HD*ESWH37*003;;;
442028;1021568;;False;;four_wheeled;;-;DE*1HD*ESWH37*004;;;
490239;1133702;;False;;four_wheeled;;-;DE*1HD*ESWH27*001;;;
490239;1133703;;False;;four_wheeled;;-;DE*1HD*ESWH27*002;;;
490240;1133717;;False;;four_wheeled;;-;DE*1HD*ESWH28*001;;;
490240;1133719;;False;;four_wheeled;;-;DE*1HD*ESWH28*002;;;
490241;1133720;;False;;four_wheeled;;-;DE*1HD*ESWH29*001;;;
490241;1133721;;False;;four_wheeled;;-;DE*1HD*ESWH29*002;;;
490242;1133722;;False;;four_wheeled;;-;DE*1HD*ESWH30*001;;;
490242;1133723;;False;;four_wheeled;;-;DE*1HD*ESWH30*002;;;
490244;1133728;;False;;four_wheeled;;-;DE*1HD*ESWH32*001;;;
490244;1133729;;False;;four_wheeled;;-;DE*1HD*ESWH32*002;;;
490245;1133730;;False;;four_wheeled;;-;DE*1HD*ESWH31*001;;;
490245;1133731;;False;;four_wheeled;;-;DE*1HD*ESWH31*002;;;
516170;1192846;;False;;four_wheeled;;-;DE*1HD*ESWH33*001;;;
516170;1192847;;False;;four_wheeled;;-;DE*1HD*ESWH33*002;;;
523526;1208459;;False;;four_wheeled;;-;DE*1HD*ESWH46*001;;;
523526;1208460;;False;;four_wheeled;;-;DE*1HD*ESWH46*002;;;
523526;1208461;;False;;four_wheeled;;-;DE*1HD*ESWH46*003;;;
571816;1421048;;False;;four_wheeled;;-;DE*1HD*ESWH38*001;;;
571816;1421049;;False;;four_wheeled;;-;DE*1HD*ESWH38*002;;;
571816;1421054;;False;;four_wheeled;;-;DE*1HD*ESWH38*003;;;
571816;1421057;;False;;four_wheeled;;-;DE*1HD*ESWH38*004;;;
571820;1421058;;False;;four_wheeled;;-;DE*1HD*ESWH54*001;;;
571820;1421059;;False;;four_wheeled;;-;DE*1HD*ESWH54*002;;;
589648;1520419;;False;;four_wheeled;;-;DE*1HD*ESWH55*001;;;
589648;1520420;;False;;four_wheeled;;-;DE*1HD*ESWH55*002;;;
594120;1527931;;False;;four_wheeled;;-;DE*1HD*ESWH59*001;;;
594120;1527932;;False;;four_wheeled;;-;DE*1HD*ESWH59*002;;;
603285;1558829;;False;;four_wheeled;;-;DE*1HD*ESWH39*001;;;
603285;1558833;;False;;four_wheeled;;-;DE*1HD*ESWH39*002;;;
603285;1558835;;False;;four_wheeled;;-;DE*1HD*ESWH39*003;;;
603285;1558837;;False;;four_wheeled;;-;DE*1HD*ESWH39*004;;;
666516;1722330;;False;;four_wheeled;;-;DE*1HD*ESWH41*001;;;
666516;1722331;;False;;four_wheeled;;-;DE*1HD*ESWH41*002;;;
666516;1795222;;False;;four_wheeled;;-;DE*1HD*ESWH41*003;;;
666516;1795223;;False;;four_wheeled;;-;DE*1HD*ESWH41*004;;;
679625;1756887;;False;;four_wheeled;;-;DE*1HD*ESWH42*001;;;
679625;1756888;;False;;four_wheeled;;-;DE*1HD*ESWH42*002;;;
679625;1776937;;False;;four_wheeled;;-;DE*1HD*ESWH42*003;;;
679625;1776938;;False;;four_wheeled;;-;DE*1HD*ESWH42*004;;;
688749;1795226;;False;;four_wheeled;;-;DE*1HD*ESWH58*001;;;
688749;1795227;;False;;four_wheeled;;-;DE*1HD*ESWH58*002;;;
688751;1795229;;False;;four_wheeled;;-;DE*1HD*ESWH43*001;;;
688751;1795230;;False;;four_wheeled;;-;DE*1HD*ESWH43*002;;;
688751;1795231;;False;;four_wheeled;;-;DE*1HD*ESWH43*003;;;
688751;1795232;;False;;four_wheeled;;-;DE*1HD*ESWH43*004;;;
689543;1803496;;False;;four_wheeled;;-;DE*1HD*ESWH44*001;;;
689543;1803497;;False;;four_wheeled;;-;DE*1HD*ESWH44*002;;;
689543;1803498;;False;;four_wheeled;;-;DE*1HD*ESWH44*003;;;
689543;1803499;;False;;four_wheeled;;-;DE*1HD*ESWH44*004;;;
725139;1970116;;False;;four_wheeled;;-;DE*1HD*ESWH60*001;;;
725139;1970117;;False;;four_wheeled;;-;DE*1HD*ESWH60*002;;;
9270;33497;1;False;Rechts (vom Stellplatz aus Richtung Beethovenstr.);four_wheeled;;-;DE*SOL*E00001*001;;;Vorplatz Stadtwerke Solingen GmbH
9270;33498;2;False;links (vom Stellplatz aus Richtung Beethovenstr.);four_wheeled;;-;DE*SOL*E00001*002;;;Vorplatz Stadtwerke Solingen GmbH
15506;34746;;False;Parkplatz hinter Friedenstr. 112;four_wheeled;;-;DE*SOL*E00003*002;;;
15506;34747;;False;Parkplatz hinter Friedenstr. 112;four_wheeled;;-;DE*SOL*E00003*001;;;
18120;41666;3;False;;four_wheeled;;-;DE*SOL*E00004*001;;;
18120;41668;4;False;;four_wheeled;;-;DE*SOL*E00004*002;;;
18124;41674;;False;;four_wheeled;;-;DE*SOL*E00005*002;;;
18124;41676;2;False;;four_wheeled;;-;DE*SOL*E00005*001;;;
18126;41678;1;False;;four_wheeled;;-;DE*SOL*E00006*002;;;
18126;41680;2;False;;four_wheeled;;-;DE*SOL*E00006*001;;;
19986;44282;1;False;;four_wheeled;;-;DE*SOL*E00007*002;;;
19986;44284;;False;;four_wheeled;;-;DE*SOL*E00007*001;;;
20278;44988;1;False;;four_wheeled;;-;DE*SOL*E00008*002;;;
20278;44990;2;False;;four_wheeled;;-;DE*SOL*E00008*001;;;
21916;48552;1;False;;four_wheeled;;-;DE*SOL*E00009*001;;;
21916;48554;2;False;;four_wheeled;;-;DE*SOL*E00009*002;;;
21918;48556;1;False;;four_wheeled;;-;DE*SOL*E00010*001;;;
21918;48558;2;False;;four_wheeled;;-;DE*SOL*E00010*002;;;
21924;48568;1;False;;four_wheeled;;-;DE*SOL*E00011*001;;;
21924;48570;2;False;;four_wheeled;;-;DE*SOL*E00011*002;;;
22266;49330;1;False;;four_wheeled;;-;DE*SOL*E00012*002;;;
22266;49332;2;False;;four_wheeled;;-;DE*SOL*E00012*001;;;
22556;50100;1;False;;four_wheeled;;-;DE*SOL*E00013*001;;;
22556;50102;2;False;;four_wheeled;;-;DE*SOL*E00013*002;;;
70302;162732;1;False;;four_wheeled;;-;DE*SOL*E00014*001;;;
70302;162744;2;False;;four_wheeled;;-;DE*SOL*E00014*002;;;
70304;162734;1;False;;four_wheeled;;-;DE*SOL*E00015*002;;;
70304;162746;2;False;;four_wheeled;;-;DE*SOL*E00015*001;;;
132270;307254;;False;;four_wheeled;;-;DE*SOL*E00016*001;;;
132270;307256;;False;;four_wheeled;;-;DE*SOL*E00016*002;;;
132272;307258;;False;;four_wheeled;;-;DE*SOL*E00017*001;;;
132272;307260;;False;;four_wheeled;;-;DE*SOL*E00017*002;;;
136122;317604;;False;;four_wheeled;;-;DE*SOL*E00018*001;;;
136122;317606;;False;;four_wheeled;;-;DE*SOL*E00018*002;;;
158618;372324;;False;;four_wheeled;;-;DE*SOL*E00019*001;;;
158618;372326;;False;;four_wheeled;;-;DE*SOL*E00019*002;;;
158620;372328;;False;;four_wheeled;;-;DE*SOL*E00020*001;;;
158620;372330;;False;;four_wheeled;;-;DE*SOL*E00020*002;;;
159004;373576;;False;;four_wheeled;;-;DE*SOL*E00026*001;;;
159004;373578;;False;;four_wheeled;;-;DE*SOL*E00026*002;;;
159006;373580;;False;;four_wheeled;;-;DE*SOL*E00027*001;;;
159006;373582;;False;;four_wheeled;;-;DE*SOL*E00027*002;;;
180914;430042;;False;;four_wheeled;;-;DE*SOL*E00049*001;;;
180914;430044;;False;;four_wheeled;;-;DE*SOL*E00049*002;;;
180916;430046;;False;;four_wheeled;;-;DE*SOL*E00050*001;;;
180916;430048;;False;;four_wheeled;;-;DE*SOL*E00050*002;;;
181206;430682;;False;;four_wheeled;;-;DE*SOL*E00051*001;;;
181206;430684;;False;;four_wheeled;;-;DE*SOL*E00051*002;;;
303584;688374;;False;;four_wheeled;;-;DE*SOL*E00064*001;;;
303584;688376;;False;;four_wheeled;;-;DE*SOL*E00064*002;;;
308760;702528;;False;;four_wheeled;;-;DE*SOL*E00065*001;;;
308760;702530;;False;;four_wheeled;;-;DE*SOL*E00065*002;;;
308762;702532;;False;;four_wheeled;;-;DE*SOL*E00066*001;;;
308762;702534;;False;;four_wheeled;;-;DE*SOL*E00066*002;;;
386302;883452;;False;;four_wheeled;;-;DE*SOL*E00067*001;;;
386302;883454;;False;;four_wheeled;;-;DE*SOL*E00067*002;;;
386306;883432;;False;;four_wheeled;;-;DE*SOL*E00068*001;;;
386306;883434;;False;;four_wheeled;;-;DE*SOL*E00068*002;;;
386310;883440;;False;;four_wheeled;;-;DE*SOL*E00069*001;;;
386310;883442;;False;;four_wheeled;;-;DE*SOL*E00069*002;;;
482572;1100622;;False;;four_wheeled;;-;DE*SOL*E00071*001;;;
482572;1100624;;False;;four_wheeled;;-;DE*SOL*E00071*002;;;
482574;1100626;;False;;four_wheeled;;-;DE*SOL*E00070*001;;;
482574;1100628;;False;;four_wheeled;;-;DE*SOL*E00070*002;;;
544735;1293635;;False;;four_wheeled;;-;DE*SOL*E00073*001;;;
544735;1293636;;False;;four_wheeled;;-;DE*SOL*E00073*002;;;
544735;1518053;;False;;four_wheeled;;-;DE*SOL*E00074*001;;;
544735;1518054;;False;;four_wheeled;;-;DE*SOL*E00074*002;;;
544735;1518055;;False;;four_wheeled;;-;DE*SOL*E00075*001;;;
544735;1518056;;False;;four_wheeled;;-;DE*SOL*E00075*002;;;
544735;1518057;;False;;four_wheeled;;-;DE*SOL*E00076*001;;;
544735;1518058;;False;;four_wheeled;;-;DE*SOL*E00076*002;;;
544735;1518059;;False;;four_wheeled;;-;DE*SOL*E00077*001;;;
544735;1518060;;False;;four_wheeled;;-;DE*SOL*E00077*002;;;
544735;1518061;;False;;four_wheeled;;-;DE*SOL*E00078*001;;;
544735;1518062;;False;;four_wheeled;;-;DE*SOL*E00078*002;;;
544735;1518063;;False;;four_wheeled;;-;DE*SOL*E00079*001;;;
544735;1518064;;False;;four_wheeled;;-;DE*SOL*E00079*002;;;
544735;1518065;;False;;four_wheeled;;-;DE*SOL*E00080*001;;;
544735;1518066;;False;;four_wheeled;;-;DE*SOL*E00080*002;;;
22528;50026;1;False;;four_wheeled;;-;DE*333*E00012*001;;Parkdeck 1;Wallbox 1
22528;50028;1;False;;four_wheeled;;-;DE*333*E00006*001;;Parkdeck 1 ;Wallbox 2 
22528;50030;1;False;;four_wheeled;;-;DE*333*E00002*001;;Parkdeck 1;Wallbox 3
22528;50032;1;False;;four_wheeled;;-;DE*333*E00007*001;;Parkdeck 1;Wallbox 4
22530;49984;1;False;;four_wheeled;;-;DE*333*E00003*001;;Parkdeck 1;Wallbox 1
22530;131584;;False;;four_wheeled;;-;DE*333*E00008*001;;Parkdeck 1;Wallbox 2 
22530;131586;;False;;four_wheeled;;-;DE*333*E00005*001;;Parkdeck 1;Wallbox 3 
22530;131588;;False;;four_wheeled;;-;DE*333*E00004*001;;Parkdeck 1;Wallbox 4 
22532;50004;1;False;;four_wheeled;;-;DE*333*E00011*001;;Parkdeck 1 ;Wallbox 1
22532;50034;1;False;;four_wheeled;;-;DE*333*E00009*001;;Parkdeck 1 ;Wallbox 2
22532;50036;1;False;;four_wheeled;;-;DE*333*E00013*001;;Parkdeck 2;Wallbox 1
22532;50038;1;False;;four_wheeled;;-;DE*333*E00010*001;;Parkdeck 2 ;Wallbox 2 
59120;347398;;False;;four_wheeled;;-;DE*333*E00019*001;;;
59120;347400;;False;;four_wheeled;;-;DE*333*E00018*001;;;
59120;347406;;False;;four_wheeled;;-;DE*333*E00020*001;;;
59120;347408;;False;;four_wheeled;;-;DE*333*E00021*001;;;
59192;356982;;False;;four_wheeled;;-;DE*333*E00014*001;;;
59192;356984;;False;;four_wheeled;;-;DE*333*E00015*001;;;
59192;356986;;False;;four_wheeled;;-;DE*333*E00016*001;;;
59192;356988;;False;;four_wheeled;;-;DE*333*E00017*001;;;
59198;356990;;False;;four_wheeled;;-;DE*333*E00022*001;;;
59198;356992;;False;;four_wheeled;;-;DE*333*E00023*001;;;
59198;356994;;False;;four_wheeled;;-;DE*333*E00024*001;;;
59198;356996;;False;;four_wheeled;;-;DE*333*E00025*001;;;
59200;356998;;False;;four_wheeled;;-;DE*333*E00026*001;;;
59200;357000;;False;;four_wheeled;;-;DE*333*E00027*001;;;
59200;357002;;False;;four_wheeled;;-;DE*333*E00028*001;;;
59200;357004;;False;;four_wheeled;;-;DE*333*E00029*001;;;
59338;348340;;False;;four_wheeled;;-;DE*333*E0001*001;;;
59340;132060;;False;;four_wheeled;;-;DE*333*E0002*001;;;
59340;132062;;False;;four_wheeled;;-;DE*333*E0002*002;;;
59342;178448;;False;;four_wheeled;;-;DE*333*E0003*001;;;
59342;178450;;False;;four_wheeled;;-;DE*333*E0003*002;;;
59344;178452;;False;;four_wheeled;;-;DE*333*E0004*001;;;
59344;178454;;False;;four_wheeled;;-;DE*333*E0004*002;;;
59346;178456;;False;;four_wheeled;;-;DE*333*E0005*001;;;
59346;178458;;False;;four_wheeled;;-;DE*333*E0005*002;;;
59348;178460;;False;;four_wheeled;;-;DE*333*E0006*001;;;
59348;178462;;False;;four_wheeled;;-;DE*333*E0006*002;;;
59350;178464;;False;;four_wheeled;;-;DE*333*E0007*001;;;
59350;178466;;False;;four_wheeled;;-;DE*333*E0007*002;;;
59352;178468;;False;;four_wheeled;;-;DE*333*E0008*001;;;
59352;178470;;False;;four_wheeled;;-;DE*333*E0008*002;;;
59352;178472;;False;;four_wheeled;;-;DE*333*E0009*001;;;
59352;178474;;False;;four_wheeled;;-;DE*333*E0009*002;;;
59354;178476;;False;;four_wheeled;;-;DE*333*E0010*001;;;
59354;178478;;False;;four_wheeled;;-;DE*333*E0010*002;;;
59354;178518;;False;;four_wheeled;;-;DE*333*E0011*001;;;
59354;178520;;False;;four_wheeled;;-;DE*333*E0011*002;;;
59356;178480;;False;;four_wheeled;;-;DE*333*E0012*001;;;
59356;178482;;False;;four_wheeled;;-;DE*333*E0012*002;;;
59356;178484;;False;;four_wheeled;;-;DE*333*E0013*001;;;
59356;178486;;False;;four_wheeled;;-;DE*333*E0013*002;;;
59358;178488;;False;;four_wheeled;;-;DE*333*E0014*001;;;
59358;178490;;False;;four_wheeled;;-;DE*333*E0014*002;;;
59358;178492;;False;;four_wheeled;;-;DE*333*E0015*001;;;
59358;178494;;False;;four_wheeled;;-;DE*333*E0015*002;;;
59360;178496;;False;;four_wheeled;;-;DE*333*E0016*001;;;
59360;178498;;False;;four_wheeled;;-;DE*333*E0016*002;;;
59362;178500;;False;;four_wheeled;;-;DE*333*E0017*001;;;
59362;178502;;False;;four_wheeled;;-;DE*333*E0017*002;;;
59364;178504;;False;;four_wheeled;;-;DE*333*E0018*001;;;
59364;178506;;False;;four_wheeled;;-;DE*333*E0018*002;;;
158926;373366;;False;;four_wheeled;;-;DE*333*E00036*001;;;
185572;441772;;False;;four_wheeled;;-;DE*333*E00037*001;;;
304236;689714;;False;;four_wheeled;;-;DE*333*E00053*001;;;
304236;689718;;False;;four_wheeled;;-;DE*333*E00052*001;;;
378148;866940;;False;;four_wheeled;;-;DE*333*E00047*001;;;
378148;866944;;False;;four_wheeled;;-;DE*333*E00048*001;;;
378148;866946;;False;;four_wheeled;;-;DE*333*E00049*001;;;
378148;866948;;False;;four_wheeled;;-;DE*333*E00050*001;;;
419862;966398;;False;;four_wheeled;;-;DE*333*E00054*001;;;
560293;1364530;;False;;four_wheeled;;-;DE*333*E00059*001;;;
560293;1364531;;False;;four_wheeled;;-;DE*333*E00059*002;;;
18880;44216;;False;;four_wheeled;;-;DE*SPF*E10001*001;;;
18880;44218;;False;;four_wheeled;;-;DE*SPF*E10001*002;;;
18882;306998;;False;;four_wheeled;;-;DE*SPF*E10002*001;;;
18882;307000;;False;;four_wheeled;;-;DE*SPF*E10002*002;;;
18884;307294;;False;;four_wheeled;;-;DE*SPF*E10003*001;;;
18884;307296;;False;;four_wheeled;;-;DE*SPF*E10003*002;;;
18886;43666;;False;;four_wheeled;;-;DE*SPF*E20001*001;;;
18886;43668;;False;;four_wheeled;;-;DE*SPF*E20001*002;;;
120796;282210;;False;;four_wheeled;;-;DE*SPF*E20002*001;;;
120796;282212;;False;;four_wheeled;;-;DE*SPF*E20002*002;;;
120798;307286;;False;;four_wheeled;;-;DE*SPF*E30003*001;;;
120798;307288;;False;;four_wheeled;;-;DE*SPF*E30003*002;;;
120800;307290;;False;;four_wheeled;;-;DE*SPF*E30004*001;;;
120800;307292;;False;;four_wheeled;;-;DE*SPF*E30004*002;;;
120834;372318;;False;;four_wheeled;;-;DE*SPF*E10008*001;;;
120834;372320;;False;;four_wheeled;;-;DE*SPF*E10008*002;;;
120836;372438;;False;;four_wheeled;;-;DE*SPF*E10009*001;;;
120836;372440;;False;;four_wheeled;;-;DE*SPF*E10009*002;;;
120838;372444;;False;;four_wheeled;;-;DE*SPF*E10010*001;;;
120838;372446;;False;;four_wheeled;;-;DE*SPF*E10010*002;;;
120840;372448;;False;;four_wheeled;;-;DE*SPF*E10011*001;;;
120840;372450;;False;;four_wheeled;;-;DE*SPF*E10011*002;;;
120846;372310;;False;;four_wheeled;;-;DE*SPF*E10007*001;;;
120846;372312;;False;;four_wheeled;;-;DE*SPF*E10007*002;;;
120848;372314;;False;;four_wheeled;;-;DE*SPF*E10006*001;;;
120848;372316;;False;;four_wheeled;;-;DE*SPF*E10006*002;;;
120850;372306;;False;;four_wheeled;;-;DE*SPF*E10005*001;;;
120850;372308;;False;;four_wheeled;;-;DE*SPF*E10005*002;;;
120852;591736;;False;;four_wheeled;;-;DE*SPF*E20010*001;;;
120852;591738;;False;;four_wheeled;;-;DE*SPF*E20010*002;;;
120854;372458;;False;;four_wheeled;;-;DE*SPF*E10013*001;;;
120854;372460;;False;;four_wheeled;;-;DE*SPF*E10013*002;;;
120856;372462;;False;;four_wheeled;;-;DE*SPF*E10014*001;;;
120856;372464;;False;;four_wheeled;;-;DE*SPF*E10014*002;;;
120858;372466;;False;;four_wheeled;;-;DE*SPF*E10015*001;;;
120858;372468;;False;;four_wheeled;;-;DE*SPF*E10015*002;;;
120866;372470;;False;;four_wheeled;;-;DE*SPF*E10016*001;;;
120866;372472;;False;;four_wheeled;;-;DE*SPF*E10016*002;;;
120868;327210;;False;;four_wheeled;;-;DE*SPF*E10004*001;;;
120868;327212;;False;;four_wheeled;;-;DE*SPF*E10004*002;;;
151938;372454;;False;;four_wheeled;;-;DE*SPF*E10012*001;;;
151938;372456;;False;;four_wheeled;;-;DE*SPF*E10012*002;;;
151940;591732;;False;;four_wheeled;;-;DE*SPF*E20009*001;;;
151940;591734;;False;;four_wheeled;;-;DE*SPF*E20009*002;;;
151944;591728;;False;;four_wheeled;;-;DE*SPF*E20008*001;;;
151944;591730;;False;;four_wheeled;;-;DE*SPF*E20008*002;;;
151946;591724;;False;;four_wheeled;;-;DE*SPF*E20007*001;;;
151946;591726;;False;;four_wheeled;;-;DE*SPF*E20007*002;;;
151948;591720;;False;;four_wheeled;;-;DE*SPF*E20006*001;;;
151948;591722;;False;;four_wheeled;;-;DE*SPF*E20006*002;;;
151950;668930;;False;;four_wheeled;;-;DE*SPF*E20012*001;;;
151950;668932;;False;;four_wheeled;;-;DE*SPF*E20012*002;;;
151952;668926;;False;;four_wheeled;;-;DE*SPF*E20011*001;;;
151952;668928;;False;;four_wheeled;;-;DE*SPF*E20011*002;;;
151954;668942;;False;;four_wheeled;;-;DE*SPF*E20016*001;;;
151954;668944;;False;;four_wheeled;;-;DE*SPF*E20016*002;;;
151956;668946;;False;;four_wheeled;;-;DE*SPF*E20017*001;;;
151956;668948;;False;;four_wheeled;;-;DE*SPF*E20017*002;;;
151958;966386;;False;;four_wheeled;;-;DE*SPF*E20015*001;;;
151958;966388;;False;;four_wheeled;;-;DE*SPF*E20015*002;;;
151960;668938;;False;;four_wheeled;;-;DE*SPF*E20014*001;;;
151960;668940;;False;;four_wheeled;;-;DE*SPF*E20014*002;;;
151962;668934;;False;;four_wheeled;;-;DE*SPF*E20013*001;;;
151962;668936;;False;;four_wheeled;;-;DE*SPF*E20013*002;;;
151964;591716;;False;;four_wheeled;;-;DE*SPF*E20005*001;;;
151964;591718;;False;;four_wheeled;;-;DE*SPF*E20005*002;;;
158894;966390;;False;;four_wheeled;;-;DE*SPF*E20018*001;;;
158894;966392;;False;;four_wheeled;;-;DE*SPF*E20018*002;;;
158896;429628;;False;;four_wheeled;;-;DE*SPF*E20003*001;;;
158896;429630;;False;;four_wheeled;;-;DE*SPF*E20003*002;;;
158898;444832;;False;;four_wheeled;;-;DE*SPF*E20004*001;;;
158898;444834;;False;;four_wheeled;;-;DE*SPF*E20004*002;;;
158900;1045432;;False;;four_wheeled;;-;DE*SPF*E20019*001;;;
